page_path,total_views,total_users,avg_engagement_time_sec,total_events,total_sessions,new_users_count,article_title,writer_name,category_main,category_sub,publishing_datetime,likes_count,comments_count,new_user_ratio_str,bounce_rate_str,scroll_90_count
/news/view/1065594347308168,6,6,29.83333333,18,4,3,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,이정호,인터뷰,스타,2025-12-06 20:53,44,18,50.00%,0.00%,4
/news/view/1065565603712599,6,6,23,24,6,6,[이슈] 2025 식품 외식 산업 전망 '푸드테크',조용수,이슈,트렌드,2025-12-08 18:53,142,1,100.00%,0.00%,2
/news/view/1065565485852028,6,6,68.83333333,24,6,6,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,오요리,건강,식자재,2025-11-30 7:53,47,15,100.00%,0.00%,4
/news/view/1065602863267283,6,6,20,22,6,6,[맛집탐방] 줄 서는 성수동 베이글 맛집,조용수,맛집,핫플,2025-11-26 22:53,44,22,100.00%,0.00%,3
/news/view/1065613135678562,6,4,67.75,20,4,4,"코트야드 메리어트 세종, 페스티브 시즌 운영",오요리,호텔,시즌,2025-11-13 3:53,33,22,100.00%,0.00%,2
/news/view/1065613114213962,6,3,19.33333333,17,3,3,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,이정호,인터뷰,스타,2025-11-18 16:53,116,18,100.00%,0.00%,3
/news/view/1065601092233243,6,6,20.5,20,6,5,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,조용수,건강,식자재,2025-11-29 6:53,95,25,83.30%,0.00%,2
/news/view/1065616159988647,6,4,20,19,4,3,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",조용수,Chef,인터뷰,2025-11-25 0:53,69,15,75.00%,0.00%,3
/news/view/1065569663842962,6,6,5.333333333,23,6,6,"파르나스 호텔 제주, 겨울 미식 프로모션",이경엽,호텔,이벤트,2025-11-20 0:53,82,26,100.00%,0.00%,2
/news/view/1065575445830930,6,6,10,25,6,6,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,김철호,건강,식자재,2025-12-08 17:53,98,14,100.00%,0.00%,3
/news/view/1065575435068030,6,5,33.6,22,5,5,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,오요리,라이프,제철,2025-12-03 18:53,82,13,100.00%,0.00%,3
/news/view/1065575443827007,6,6,11.83333333,21,5,5,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,오요리,건강,식자재,2025-12-08 18:53,45,24,83.30%,0.00%,3
/news/view/1065603308136550,6,5,7,19,4,4,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,안정미,건강,식자재,2025-11-17 4:53,40,10,80.00%,0.00%,3
/news/view/1065569653981610,6,6,7.166666667,19,5,5,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,조용수,건강,식자재,2025-12-03 7:53,35,11,83.30%,0.00%,4
/news/view/1065569658176174,6,6,11.16666667,22,6,6,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",안정미,호텔,프로모션,2025-12-08 4:53,108,22,100.00%,0.00%,4
/news/view/1065590983326025,6,6,4.833333333,21,5,5,[맛집탐방] 줄 서는 성수동 베이글 맛집,이정호,맛집,핫플,2025-11-27 20:53,71,11,83.30%,0.00%,3
/news/view/1065569749246968,6,5,29,21,5,5,[이슈] 2025 식품 외식 산업 전망 '푸드테크',이정호,이슈,트렌드,2025-11-20 2:53,43,11,100.00%,0.00%,4
/news/view/1065591128576731,6,5,12.8,21,5,5,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,안정미,건강,식자재,2025-12-05 8:53,148,26,100.00%,0.00%,2
/news/view/1065599348448111,6,6,13.5,24,6,6,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",안정미,Chef,인터뷰,2025-11-20 21:53,96,23,100.00%,0.00%,2
/news/view/1065572800391700,6,6,0.5,19,6,5,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,안정미,이슈,산업,2025-11-25 23:53,87,15,83.30%,0.00%,3
/news/view/1065602006960395,6,6,16.66666667,24,6,6,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,조용수,라이프,제철,2025-11-24 7:53,145,3,100.00%,0.00%,4
/news/view/1065601960909501,6,6,29.5,24,6,6,[이슈] 2025 식품 외식 산업 전망 '푸드테크',이경엽,이슈,트렌드,2025-11-30 14:53,54,25,100.00%,0.00%,2
/news/view/1065584621340946,6,6,29,23,6,6,"파르나스 호텔 제주, 겨울 미식 프로모션",오요리,호텔,이벤트,2025-12-09 12:53,67,26,100.00%,0.00%,3
/news/view/1065597861850054,6,6,9.833333333,25,6,6,[이슈] 2025 식품 외식 산업 전망 '푸드테크',조용수,이슈,트렌드,2025-11-18 7:53,115,18,100.00%,0.00%,3
/news/view/1065610760588798,6,6,2.333333333,24,6,6,"코트야드 메리어트 세종, 페스티브 시즌 운영",이정호,호텔,시즌,2025-11-23 2:53,41,18,100.00%,0.00%,3
/news/view/1065610768655326,6,6,13.83333333,23,6,6,[맛집탐방] 줄 서는 성수동 베이글 맛집,조용수,맛집,핫플,2025-11-30 5:53,88,29,100.00%,0.00%,4
/news/view/1065621415092504,6,6,14.83333333,23,5,5,"코트야드 메리어트 세종, 페스티브 시즌 운영",이경엽,호텔,시즌,2025-11-30 1:53,131,28,83.30%,0.00%,3
/news/view/1065605690143778,6,6,19.5,20,5,4,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,안정미,인터뷰,스타,2025-11-25 21:53,69,25,66.70%,0.00%,2
/news/view/1065569960096201,6,4,30.75,16,2,2,[맛집탐방] 줄 서는 성수동 베이글 맛집,안정미,맛집,핫플,2025-11-11 19:53,54,19,50.00%,0.00%,3
/news/view/1065607703306901,6,6,11.16666667,25,6,6,[맛집탐방] 줄 서는 성수동 베이글 맛집,이경엽,맛집,핫플,2025-11-14 12:53,34,7,100.00%,0.00%,3
/news/view/1065602099054950,6,5,15,21,4,3,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,안정미,이슈,산업,2025-11-21 20:53,65,19,60.00%,0.00%,2
/news/view/1065610711974421,6,6,11.16666667,24,6,6,[맛집탐방] 줄 서는 성수동 베이글 맛집,조용수,맛집,핫플,2025-11-16 22:53,82,18,100.00%,0.00%,4
/news/view/1065604513285377,6,6,10.16666667,23,6,6,[맛집탐방] 줄 서는 성수동 베이글 맛집,안정미,맛집,핫플,2025-11-20 5:53,117,25,100.00%,0.00%,3
/news/view/1065564420079360,6,3,36.33333333,16,3,3,[이슈] 2025 식품 외식 산업 전망 '푸드테크',안정미,이슈,트렌드,2025-11-19 13:53,21,2,100.00%,0.00%,2
/news/view/1065564397819985,6,5,21.2,21,5,5,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",김철호,호텔,프로모션,2025-12-01 18:53,64,5,100.00%,0.00%,3
/news/view/1065574189031850,6,6,10.33333333,22,5,5,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,안정미,라이프,제철,2025-12-02 20:53,83,27,83.30%,0.00%,2
/news/view/1065580676913560,6,5,23.2,22,6,4,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,오요리,이슈,산업,2025-11-26 11:53,123,27,80.00%,0.00%,2
/news/view/1065600997980671,6,5,7,23,5,5,"코트야드 메리어트 세종, 페스티브 시즌 운영",김철호,호텔,시즌,2025-11-20 21:53,94,16,100.00%,0.00%,3
/news/view/1065613594783689,6,4,3,19,5,4,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",안정미,Chef,인터뷰,2025-11-11 16:53,77,19,100.00%,0.00%,3
/news/view/1065615927061192,6,5,13,15,4,2,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",안정미,Chef,인터뷰,2025-11-18 2:53,32,1,40.00%,0.00%,3
/news/view/1065569821053141,6,4,34.25,20,4,4,"파르나스 호텔 제주, 겨울 미식 프로모션",조용수,호텔,이벤트,2025-11-27 10:53,139,27,100.00%,0.00%,3
/news/view/1065569759871657,6,5,10.6,22,6,5,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,안정미,인터뷰,스타,2025-11-22 10:53,17,11,100.00%,0.00%,2
/news/view/1065591027687908,6,4,1.25,18,5,4,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,오요리,라이프,제철,2025-12-07 16:53,46,9,100.00%,0.00%,3
/news/view/1065570002934451,6,4,29,17,3,3,"파르나스 호텔 제주, 겨울 미식 프로모션",안정미,호텔,이벤트,2025-11-20 21:53,14,29,75.00%,0.00%,4
/news/view/1065620740690059,6,6,43.33333333,22,5,5,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",이정호,호텔,프로모션,2025-12-06 10:53,128,8,83.30%,0.00%,3
/news/view/1065620584382307,6,6,7.166666667,18,3,3,"파르나스 호텔 제주, 겨울 미식 프로모션",조용수,호텔,이벤트,2025-11-16 19:53,124,6,50.00%,0.00%,3
/news/view/1065594444633662,6,5,19.2,21,6,5,[이슈] 2025 식품 외식 산업 전망 '푸드테크',조용수,이슈,트렌드,2025-12-02 10:53,93,13,100.00%,0.00%,3
/news/view/1065613601859581,6,6,19.5,24,6,6,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,안정미,건강,식자재,2025-12-02 3:53,124,23,100.00%,0.00%,3
/news/view/1065587156794104,6,6,22.5,24,5,5,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,오요리,건강,식자재,2025-11-19 5:53,67,24,83.30%,0.00%,3
/news/view/1065613429505881,6,1,288,18,4,1,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,이경엽,라이프,제철,2025-12-02 6:53,68,22,100.00%,0.00%,3
/news/view/1065590870431669,6,6,3,22,6,6,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",이정호,호텔,프로모션,2025-11-27 23:53,45,9,100.00%,0.00%,3
/news/view/1065590811911643,6,5,9.6,22,5,5,"코트야드 메리어트 세종, 페스티브 시즌 운영",이정호,호텔,시즌,2025-12-06 8:53,149,10,100.00%,0.00%,3
/news/view/1065572415001892,6,5,8.4,16,3,3,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",이경엽,Chef,인터뷰,2025-11-11 5:53,130,10,60.00%,0.00%,2
/news/view/1065590607390094,6,6,5,23,6,5,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",김철호,Chef,인터뷰,2025-11-18 23:53,73,3,83.30%,0.00%,3
/news/view/1065590515402246,6,5,22.4,20,4,4,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",이경엽,호텔,프로모션,2025-12-06 5:53,47,0,80.00%,0.00%,3
/news/view/1065570039288805,6,6,9.333333333,20,4,4,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,김철호,건강,식자재,2025-11-28 5:53,54,6,66.70%,0.00%,3
/news/view/1065569960138470,6,6,14.66666667,21,6,5,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",안정미,Chef,인터뷰,2025-11-20 17:53,18,1,83.30%,0.00%,3
/news/view/1065603856329707,6,6,11.33333333,22,6,6,[맛집탐방] 줄 서는 성수동 베이글 맛집,안정미,맛집,핫플,2025-12-05 13:53,30,21,100.00%,0.00%,2
/news/view/1065603877433708,6,4,6.75,19,4,4,"코트야드 메리어트 세종, 페스티브 시즌 운영",이경엽,호텔,시즌,2025-11-25 19:53,138,13,100.00%,0.00%,3
/news/view/1065600843462131,6,5,6,21,5,5,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,이정호,라이프,제철,2025-11-22 12:53,120,19,100.00%,0.00%,3
/news/view/1065572320614446,6,4,9,15,3,3,"파르나스 호텔 제주, 겨울 미식 프로모션",조용수,호텔,이벤트,2025-11-10 19:53,138,7,75.00%,0.00%,3
/news/view/1065572555769789,6,6,29.66666667,23,6,6,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,김철호,라이프,제철,2025-11-18 1:53,95,19,100.00%,0.00%,2
/news/view/1065599644815933,6,5,8.6,18,5,3,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,오요리,라이프,제철,2025-11-18 11:53,105,5,60.00%,0.00%,3
/news/view/1065570077036044,6,6,0.5,18,6,5,"파르나스 호텔 제주, 겨울 미식 프로모션",김철호,호텔,이벤트,2025-12-08 21:53,60,5,83.30%,0.00%,3
/news/view/1065570220356775,6,5,8.2,22,5,5,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,오요리,라이프,제철,2025-11-24 4:53,72,15,100.00%,0.00%,4
/news/view/1065570190242006,6,2,180,17,3,2,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,조용수,이슈,산업,2025-11-12 19:53,35,24,100.00%,0.00%,2
/news/view/1065570339700011,6,5,8.4,20,5,5,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,이경엽,건강,식자재,2025-11-23 7:53,71,20,100.00%,0.00%,3
/news/view/1065570322674984,6,6,0,20,6,6,"코트야드 메리어트 세종, 페스티브 시즌 운영",이경엽,호텔,시즌,2025-12-01 21:53,120,29,100.00%,0.00%,3
/news/view/1065564641506258,6,3,39.33333333,18,3,3,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",안정미,Chef,인터뷰,2025-11-12 23:53,122,15,100.00%,0.00%,3
/news/view/1065563960971880,6,6,5.833333333,20,5,5,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,김철호,라이프,제철,2025-11-10 18:53,82,5,83.30%,0.00%,2
/news/view/1065594808410163,6,5,30.6,23,5,5,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",김철호,Chef,인터뷰,2025-11-14 0:53,23,17,100.00%,0.00%,4
/news/view/1065563106283057,6,3,17.33333333,18,4,3,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,이정호,인터뷰,스타,2025-11-24 9:53,46,12,100.00%,0.00%,3
/news/view/1065621732231397,6,6,10.83333333,25,6,6,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",김철호,Chef,인터뷰,2025-11-18 0:53,16,23,100.00%,0.00%,3
/news/view/1065572528293983,6,6,21,23,5,5,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,오요리,라이프,제철,2025-11-11 18:53,114,20,83.30%,0.00%,2
/news/view/1065587831925317,6,5,27.4,22,6,5,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,김철호,인터뷰,스타,2025-11-22 21:53,121,27,100.00%,0.00%,3
/news/view/1065572473559283,6,6,6.166666667,22,5,5,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,이경엽,인터뷰,스타,2025-11-20 21:53,11,20,83.30%,0.00%,3
/news/view/1065597858032712,6,6,39,24,6,6,"파르나스 호텔 제주, 겨울 미식 프로모션",오요리,호텔,이벤트,2025-11-12 6:53,142,8,100.00%,0.00%,2
/news/view/1065584430580026,6,6,6.333333333,20,6,5,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,이정호,인터뷰,스타,2025-12-05 19:53,71,15,83.30%,0.00%,3
/news/view/1065610222142626,6,6,9.5,26,6,6,[이슈] 2025 식품 외식 산업 전망 '푸드테크',김철호,이슈,트렌드,2025-11-24 2:53,139,12,100.00%,0.00%,2
/news/view/1065574609927317,6,4,12,19,5,4,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",안정미,호텔,프로모션,2025-12-09 9:53,144,14,100.00%,0.00%,3
/news/view/1065605564065930,6,6,7.5,21,6,3,[이슈] 2025 식품 외식 산업 전망 '푸드테크',이정호,이슈,트렌드,2025-11-14 8:53,28,7,50.00%,0.00%,3
/news/view/1065574377932483,6,6,3.5,23,6,6,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,안정미,건강,식자재,2025-11-19 1:53,32,3,100.00%,0.00%,4
/news/view/1065574332281702,6,5,6.4,21,5,5,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,안정미,이슈,산업,2025-11-27 8:53,33,14,100.00%,0.00%,2
/news/view/1065610440759819,6,6,12,22,5,5,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,오요리,라이프,제철,2025-12-03 21:53,74,3,83.30%,0.00%,2
/news/view/1065584143468583,6,6,20.16666667,22,5,5,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",이경엽,호텔,프로모션,2025-11-18 3:53,75,12,83.30%,0.00%,3
/news/view/1065602590880737,6,6,6.833333333,23,6,6,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",이경엽,Chef,인터뷰,2025-11-26 20:53,121,0,100.00%,0.00%,2
/news/view/1065562446053523,6,5,15.6,22,5,5,"코트야드 메리어트 세종, 페스티브 시즌 운영",안정미,호텔,시즌,2025-11-26 3:53,99,27,100.00%,0.00%,2
/news/view/1065562687184352,6,6,3.5,21,6,5,"코트야드 메리어트 세종, 페스티브 시즌 운영",안정미,호텔,시즌,2025-11-17 3:53,56,14,83.30%,0.00%,2
/news/view/1065574438083071,6,6,6.5,13,3,2,[맛집탐방] 줄 서는 성수동 베이글 맛집,조용수,맛집,핫플,2025-11-23 13:53,126,13,33.30%,0.00%,3
/news/view/1065574534314508,6,5,36,20,5,4,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,오요리,이슈,산업,2025-12-03 8:53,47,6,80.00%,0.00%,3
/news/view/1065561931029004,6,6,9.666666667,23,6,5,"파르나스 호텔 제주, 겨울 미식 프로모션",오요리,호텔,이벤트,2025-11-17 19:53,138,3,83.30%,0.00%,3
/news/view/1065578584686823,6,6,18.5,27,6,6,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,김철호,이슈,산업,2025-12-08 17:53,107,19,100.00%,0.00%,3
/news/view/1065570246916416,6,6,3.166666667,24,6,5,[이슈] 2025 식품 외식 산업 전망 '푸드테크',이정호,이슈,트렌드,2025-11-23 16:53,135,20,83.30%,0.00%,2
/news/view/1065570207962145,6,6,2.333333333,23,6,6,[맛집탐방] 줄 서는 성수동 베이글 맛집,안정미,맛집,핫플,2025-11-22 22:53,50,12,100.00%,0.00%,3
/news/view/1065562541976171,6,5,28.6,20,5,4,[이슈] 2025 식품 외식 산업 전망 '푸드테크',김철호,이슈,트렌드,2025-12-01 18:53,88,0,80.00%,0.00%,2
/news/view/1065563285128071,6,5,9.8,19,5,4,[맛집탐방] 줄 서는 성수동 베이글 맛집,이정호,맛집,핫플,2025-11-23 11:53,99,22,80.00%,0.00%,3
/news/view/1065621981092296,6,5,28.4,22,5,5,"파르나스 호텔 제주, 겨울 미식 프로모션",김철호,호텔,이벤트,2025-11-13 7:53,24,18,100.00%,0.00%,3
/news/view/1065562187443602,6,1,5,13,3,1,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",이경엽,Chef,인터뷰,2025-11-17 14:53,83,25,100.00%,0.00%,4
/news/view/1065597513472155,6,6,20.33333333,22,5,5,"파르나스 호텔 제주, 겨울 미식 프로모션",안정미,호텔,이벤트,2025-11-14 11:53,146,12,83.30%,0.00%,3
/news/view/1065574534501864,6,6,17,25,6,5,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",김철호,호텔,프로모션,2025-11-12 5:53,56,3,83.30%,0.00%,2
/news/view/1065576912407163,6,6,8,19,4,3,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,이정호,인터뷰,스타,2025-12-07 23:53,24,1,50.00%,0.00%,3
/news/view/1065576756745656,6,6,3.5,19,6,5,"코트야드 메리어트 세종, 페스티브 시즌 운영",오요리,호텔,시즌,2025-12-09 8:53,137,7,83.30%,0.00%,2
/news/view/1065576757634854,6,5,12.6,23,5,5,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,오요리,라이프,제철,2025-11-23 11:53,98,29,100.00%,0.00%,3
/news/view/1065599953322007,6,4,19.5,17,4,4,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,조용수,이슈,산업,2025-11-19 4:53,96,9,100.00%,0.00%,3
/news/view/1065599869400226,6,5,9.4,22,5,4,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,오요리,인터뷰,스타,2025-11-13 14:53,36,19,80.00%,0.00%,3
/news/view/1065587516021372,6,6,3.833333333,22,6,6,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",이경엽,Chef,인터뷰,2025-11-15 10:53,14,19,100.00%,0.00%,2
/news/view/1065600890365798,6,5,12.2,21,5,5,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",조용수,호텔,프로모션,2025-11-18 4:53,63,11,100.00%,0.00%,3
/news/view/1065581020059767,6,6,7.666666667,26,6,6,"코트야드 메리어트 세종, 페스티브 시즌 운영",조용수,호텔,시즌,2025-11-11 2:53,12,12,100.00%,0.00%,3
/news/view/1065587649215653,6,6,12.5,24,6,6,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",안정미,Chef,인터뷰,2025-11-29 6:53,11,24,100.00%,0.00%,2
/news/view/1065587566869029,6,6,9.333333333,21,5,3,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",오요리,호텔,프로모션,2025-11-28 9:53,85,12,50.00%,0.00%,3
/news/view/1065587543280959,6,5,42.6,21,5,4,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",오요리,호텔,프로모션,2025-11-20 0:53,29,7,80.00%,0.00%,2
/news/view/1065615416314455,6,5,13.2,21,5,5,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",이경엽,호텔,프로모션,2025-11-15 8:53,135,18,100.00%,0.00%,2
/news/view/1065581457015590,6,6,2.166666667,22,6,6,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,김철호,이슈,산업,2025-11-14 3:53,87,15,100.00%,0.00%,2
/news/view/1065576194343910,6,5,15.4,20,5,5,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,이경엽,이슈,산업,2025-12-02 20:53,101,25,100.00%,0.00%,3
/news/view/1065576183694739,6,6,6.333333333,21,5,5,"파르나스 호텔 제주, 겨울 미식 프로모션",조용수,호텔,이벤트,2025-12-07 1:53,72,25,83.30%,0.00%,4
/news/view/1065576176077235,6,6,11.66666667,21,6,6,[맛집탐방] 줄 서는 성수동 베이글 맛집,안정미,맛집,핫플,2025-11-18 21:53,10,4,100.00%,0.00%,3
/news/view/1065570462737431,6,6,12.16666667,22,6,6,[이슈] 2025 식품 외식 산업 전망 '푸드테크',이경엽,이슈,트렌드,2025-11-17 1:53,38,1,100.00%,0.00%,2
/news/view/1065590101796821,6,5,20.6,20,4,4,"코트야드 메리어트 세종, 페스티브 시즌 운영",이경엽,호텔,시즌,2025-11-23 9:53,109,0,80.00%,0.00%,3
/news/view/1065590108348770,6,4,15,17,4,4,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,이경엽,이슈,산업,2025-11-17 6:53,92,20,100.00%,0.00%,3
/news/view/1065590430082749,6,6,29.33333333,22,5,5,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,이경엽,라이프,제철,2025-11-25 3:53,74,10,83.30%,0.00%,3
/news/view/1065590452693607,6,6,6.833333333,23,6,6,"코트야드 메리어트 세종, 페스티브 시즌 운영",조용수,호텔,시즌,2025-12-05 14:53,23,23,100.00%,0.00%,2
/news/view/1065614046430555,6,5,15.4,21,5,4,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,조용수,건강,식자재,2025-11-23 5:53,132,17,80.00%,0.00%,2
/news/view/1065587893515888,6,5,1.6,20,6,5,[이슈] 2025 식품 외식 산업 전망 '푸드테크',조용수,이슈,트렌드,2025-11-18 6:53,97,2,100.00%,0.00%,3
/news/view/1065613886766554,6,6,18.66666667,20,4,4,"파르나스 호텔 제주, 겨울 미식 프로모션",이경엽,호텔,이벤트,2025-12-04 12:53,62,27,66.70%,0.00%,3
/news/view/1065561647364148,6,3,1.333333333,13,3,3,"파르나스 호텔 제주, 겨울 미식 프로모션",조용수,호텔,이벤트,2025-11-25 14:53,39,6,100.00%,0.00%,4
/news/view/1065600861882197,6,6,4.333333333,23,6,6,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,오요리,인터뷰,스타,2025-11-12 5:53,87,8,100.00%,0.00%,2
/news/view/1065572173022656,6,5,20,22,6,5,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",안정미,Chef,인터뷰,2025-11-19 11:53,31,8,100.00%,0.00%,2
/news/view/1065613982342959,6,6,11.66666667,25,6,6,[맛집탐방] 줄 서는 성수동 베이글 맛집,오요리,맛집,핫플,2025-11-28 22:53,147,29,100.00%,0.00%,3
/news/view/1065613857859721,6,5,11.2,20,5,5,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,이경엽,이슈,산업,2025-11-28 11:53,19,7,100.00%,0.00%,2
/news/view/1065588160017012,6,5,12.2,22,5,5,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",김철호,Chef,인터뷰,2025-11-21 12:53,64,8,100.00%,0.00%,3
/news/view/1065588166447254,6,6,4.333333333,22,6,5,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,김철호,건강,식자재,2025-12-01 17:53,128,8,83.30%,0.00%,2
/news/view/1065600851709590,6,6,18.33333333,24,6,6,"파르나스 호텔 제주, 겨울 미식 프로모션",오요리,호텔,이벤트,2025-12-02 12:53,137,18,100.00%,0.00%,3
/news/view/1065609070793906,6,5,80.2,23,5,5,[맛집탐방] 줄 서는 성수동 베이글 맛집,이정호,맛집,핫플,2025-12-08 11:53,66,20,100.00%,0.00%,4
/news/view/1065608997025200,6,6,4.5,19,5,5,[맛집탐방] 줄 서는 성수동 베이글 맛집,이경엽,맛집,핫플,2025-11-18 9:53,41,19,83.30%,0.00%,4
/news/view/1065609012172357,6,5,1.4,18,5,4,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,안정미,인터뷰,스타,2025-11-26 8:53,18,6,80.00%,0.00%,4
/news/view/1065574504285358,6,4,7,18,5,4,[맛집탐방] 줄 서는 성수동 베이글 맛집,김철호,맛집,핫플,2025-12-01 17:53,98,12,100.00%,0.00%,2
/news/view/1065560996721997,6,5,25.4,22,5,5,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,이정호,건강,식자재,2025-11-20 4:53,102,12,100.00%,0.00%,2
/news/view/1065595407278157,6,6,5.333333333,25,6,6,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,이경엽,이슈,산업,2025-12-03 5:53,145,0,100.00%,0.00%,2
/news/view/1065561595363840,6,3,55.66666667,16,4,3,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,안정미,이슈,산업,2025-12-07 2:53,57,15,100.00%,0.00%,3
/news/view/1065561527813624,6,4,12.75,16,3,3,"파르나스 호텔 제주, 겨울 미식 프로모션",오요리,호텔,이벤트,2025-12-07 18:53,34,28,75.00%,0.00%,2
/news/view/1065578672704955,6,6,9,23,6,6,"파르나스 호텔 제주, 겨울 미식 프로모션",조용수,호텔,이벤트,2025-12-02 23:53,50,27,100.00%,0.00%,3
/news/view/1065605585418552,6,6,15.83333333,24,6,6,[맛집탐방] 줄 서는 성수동 베이글 맛집,이경엽,맛집,핫플,2025-11-22 18:53,143,20,100.00%,0.00%,4
/news/view/1065582818709455,6,5,8,19,5,5,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,오요리,라이프,제철,2025-12-05 12:53,129,27,100.00%,0.00%,2
/news/view/1065609907525300,6,4,214.25,18,3,3,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",김철호,Chef,인터뷰,2025-12-08 6:53,39,7,75.00%,0.00%,2
/news/view/1065574663703721,6,5,4.4,19,5,5,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",이경엽,호텔,프로모션,2025-12-08 21:53,79,21,100.00%,0.00%,2
